wavenumber_cm1,absorbance
840.0000,0.013027
840.0000,0.013027
841.0000,0.013027
841.0000,0.013027
842.0000,0.013027
842.0000,0.013027
843.0000,0.013027
843.0000,0.013027
844.0000,0.013027
844.0000,0.013027
845.0000,0.013027
845.0000,0.013027
846.0000,0.013027
846.0000,0.013027
847.0000,0.013027
847.0000,0.013027
848.0000,0.013027
848.0000,0.013961
849.0000,0.013728
849.0000,0.012585
849.0000,0.010794
850.0000,0.008613
850.0000,0.006302
851.0000,0.003186
851.0000,0.001629
852.0000,0.001629
852.0000,0.003186
853.0000,0.006302
853.0000,0.008613
854.0000,0.010794
854.0000,0.012585
855.0000,0.014662
855.0000,0.014662
856.0000,0.012585
856.0000,0.010794
857.0000,0.008613
857.0000,0.006302
858.0000,0.003186
858.0000,0.001629
859.0000,0.001629
859.0000,0.003186
860.0000,0.006302
860.0000,0.008613
861.0000,0.010794
861.0000,0.012585
862.0000,0.013728
862.0000,0.013961
863.0000,0.013027
863.0000,0.013027
863.0000,0.013027
864.0000,0.013027
864.0000,0.013027
865.0000,0.013027
865.0000,0.013027
866.0000,0.013027
866.0000,0.013027
867.0000,0.013027
867.0000,0.013027
868.0000,0.013027
868.0000,0.013027
869.0000,0.013027
869.0000,0.013027
870.0000,0.013027
870.0000,0.013027
871.0000,0.013027
871.0000,0.013027
872.0000,0.013027
872.0000,0.013027
873.0000,0.013027
873.0000,0.013027
874.0000,0.013027
874.0000,0.013027
875.0000,0.012091
875.0000,0.012325
876.0000,0.013468
876.0000,0.015262
876.0000,0.017445
877.0000,0.019758
877.0000,0.021942
878.0000,0.023735
878.0000,0.024879
879.0000,0.025112
879.0000,0.024177
880.0000,0.024177
880.0000,0.024177
881.0000,0.024177
881.0000,0.024177
882.0000,0.024177
882.0000,0.024177
883.0000,0.024177
883.0000,0.024177
884.0000,0.024177
884.0000,0.024177
885.0000,0.024177
885.0000,0.024177
886.0000,0.024177
886.0000,0.023240
887.0000,0.023474
887.0000,0.024619
888.0000,0.026414
888.0000,0.028600
889.0000,0.030915
889.0000,0.033101
890.0000,0.034896
890.0000,0.036041
890.0000,0.036275
891.0000,0.035339
891.0000,0.035339
892.0000,0.035339
892.0000,0.035339
893.0000,0.035339
893.0000,0.035339
894.0000,0.035336
894.0000,0.035336
895.0000,0.035340
895.0000,0.035346
896.0000,0.035352
896.0000,0.034421
897.0000,0.035601
897.0000,0.035581
898.0000,0.036471
898.0000,0.038010
899.0000,0.039936
899.0000,0.041057
900.0000,0.043221
900.0000,0.044967
901.0000,0.047889
901.0000,0.052146
902.0000,0.056269
902.0000,0.058803
903.0000,0.061335
903.0000,0.064522
903.0000,0.068521
904.0000,0.070431
904.0000,0.072104
905.0000,0.072340
905.0000,0.073254
906.0000,0.074848
906.0000,0.072626
