wavenumber_cm1,absorbance
1651.2050,0.032076
1653.1340,0.031106
1655.0629,0.029949
1656.9919,0.029082
1658.9209,0.027915
1660.8499,0.026280
1662.7789,0.024857
1664.7078,0.023450
1666.6368,0.022238
1668.5660,0.021859
1670.4950,0.021974
1672.4240,0.022009
1674.3529,0.022589
1676.2819,0.024174
1678.2109,0.026412
1680.1399,0.029384
1682.0689,0.032362
1683.9978,0.034701
1685.9268,0.037174
1687.8560,0.040127
1689.7850,0.043052
1691.7140,0.045932
1693.6429,0.049362
1695.5719,0.053484
1697.5009,0.058067
1699.4299,0.063062
1701.3589,0.068331
1703.2878,0.074120
1705.2168,0.081573
1707.1460,0.091389
1709.0750,0.103135
1711.0040,0.117956
1712.9329,0.135997
1714.8619,0.158081
1716.7909,0.186027
1718.7199,0.221665
1720.6489,0.267440
1722.5778,0.325380
1724.5068,0.396192
1726.4350,0.479472
1728.3640,0.571215
1730.2930,0.664543
1732.2219,0.750750
1734.1509,0.823232
1736.0799,0.877942
1738.0089,0.912778
1739.9379,0.931527
1741.8668,0.943446
1743.7958,0.957277
1745.7250,0.975632
1747.6540,0.993144
1749.5830,1.000000
1751.5119,0.987875
1753.4409,0.952064
1755.3699,0.892493
1757.2989,0.811941
1759.2279,0.720316
1761.1568,0.632262
1763.0858,0.557922
1765.0150,0.500012
1766.9440,0.458847
1768.8730,0.431466
1770.8019,0.411922
1772.7309,0.393247
1774.6599,0.368993
1776.5889,0.335420
1778.5179,0.292884
1780.4468,0.243980
1782.3758,0.192776
1784.3050,0.144644
1786.2340,0.105416
1788.1630,0.077809
1790.0919,0.060110
1792.0209,0.048614
1793.9499,0.040537
1795.8789,0.034658
1797.8079,0.029940
1799.7368,0.025906
1801.6658,0.022838
1803.5940,0.020593
1805.5230,0.018871
1807.4520,0.017447
1809.3809,0.016247
1811.3099,0.015321
1813.2389,0.014745
1815.1679,0.014435
1817.0969,0.014519
1819.0258,0.015127
1820.9548,0.016214
1822.8840,0.017344
1824.8130,0.018102
1826.7420,0.018657
1828.6709,0.019198
1830.5999,0.019574
1832.5289,0.019749
1834.4579,0.019775
1836.3869,0.019878
1838.3158,0.020199
1840.2448,0.020484
1842.1740,0.020529
1844.1030,0.019971
1846.0320,0.019179
1847.9609,0.018373
1849.8899,0.017848
1851.8189,0.017692
1853.7479,0.017610
1855.6769,0.017623
1857.6058,0.017691
1859.5348,0.017378
1861.4640,0.016697
1863.3930,0.015396
1865.3220,0.013902
1867.2509,0.012628
1869.1799,0.011811
1871.1089,0.011460
1873.0379,0.011230
1874.9669,0.011105
1876.8958,0.011022
1878.8248,0.010730
1880.7540,0.010258
1882.6830,0.009534
1884.6120,0.009047
1886.5409,0.008608
1888.4699,0.008000
1890.3989,0.007730
1892.3279,0.007551
1894.2569,0.007573
1896.1858,0.007871
1898.1148,0.008246
1900.0430,0.008342
1901.9720,0.008255
1903.9010,0.008471
1905.8299,0.008377
1907.7589,0.007760
1909.6879,0.007687
1911.6169,0.008107
1913.5459,0.008560
1915.4748,0.009318
1917.4038,0.010016
1919.3330,0.010024
1921.2620,0.009975
1923.1910,0.010312
1925.1199,0.010381
1927.0489,0.010078
1928.9779,0.010139
1930.9069,0.009888
1932.8359,0.009091
1934.7648,0.008774
1936.6938,0.008278
1938.6230,0.007357
1940.5520,0.006679
1942.4810,0.006296
1944.4099,0.006501
1946.3389,0.007111
1948.2679,0.007890
1950.1969,0.008559
1952.1259,0.008945
1954.0548,0.009225
1955.9838,0.008955
1957.9130,0.008387
1959.8420,0.007634
1961.7710,0.006814
1963.6999,0.006552
1965.6289,0.006626
1967.5579,0.007015
1969.4869,0.007588
1971.4159,0.007819
1973.3448,0.007877
1975.2738,0.007721
1977.2020,0.007352
1979.1310,0.007016
1981.0600,0.006668
1982.9889,0.006185
1984.9179,0.005856
1986.8469,0.005980
1988.7759,0.006152
1990.7049,0.006064
1992.6338,0.005854
1994.5628,0.005113
1996.4920,0.004103
1998.4210,0.003464
2000.3500,0.002904
2002.2789,0.002327
2004.2079,0.002066
2006.1369,0.002195
2008.0659,0.002439
2009.9949,0.002670
2011.9238,0.002804
2013.8528,0.002627
2015.7820,0.002144
2017.7110,0.001835
2019.6400,0.001557
2021.5689,0.001042
2023.4979,0.000745
2025.4269,0.000839
2027.3559,0.001212
2029.2849,0.001710
2031.2138,0.002212
2033.1428,0.002513
2035.0720,0.002512
2037.0010,0.002680
2038.9300,0.002686
2040.8589,0.002286
2042.7879,0.002261
2044.7169,0.002273
2046.6459,0.002239
2048.5749,0.002353
2050.5038,0.002409
2052.4328,0.002299
2054.3620,0.002371
2056.2910,0.002844
2058.2200,0.003324
2060.1489,0.003951
2062.0779,0.004939
2064.0069,0.005512
2065.9359,0.005845
2067.8649,0.005950
2069.7938,0.005364
2071.7228,0.004528
2073.6510,0.004047
2075.5800,0.003999
2077.5090,0.004021
2079.4379,0.004127
2081.3669,0.004253
2083.2959,0.004299
2085.2249,0.004359
2087.1539,0.004445
2089.0828,0.004366
2091.0118,0.004487
2092.9410,0.004812
2094.8700,0.004989
2096.7990,0.005300
2098.7279,0.005315
2100.6569,0.005023
2102.5859,0.005086
2104.5149,0.005541
2106.4439,0.006217
2108.3728,0.006646
2110.3018,0.006712
2112.2310,0.006512
2114.1600,0.006215
2116.0890,0.005992
2118.0179,0.005526
2119.9469,0.005004
2121.8759,0.004943
2123.8049,0.004947
2125.7339,0.004884
2127.6628,0.004911
2129.5918,0.004991
2131.5210,0.005173
2133.4500,0.005333
2135.3790,0.005574
2137.3079,0.006049
2139.2369,0.006593
