wavenumber_cm1,absorbance
604.5743,0.230528
605.0565,0.234785
605.5386,0.237952
606.0208,0.240254
606.5029,0.241883
606.9850,0.242991
607.4671,0.243687
607.9492,0.244047
608.4313,0.244123
608.9135,0.243961
609.3956,0.243603
609.8777,0.243087
610.3598,0.242441
610.8419,0.241664
611.3240,0.240727
611.8062,0.239574
612.2883,0.238130
612.7704,0.236318
613.2525,0.234075
613.7346,0.231357
614.2167,0.228146
614.6989,0.224465
615.1810,0.220382
615.6631,0.216032
616.1452,0.211605
616.6273,0.207326
617.1094,0.203405
617.5916,0.199976
618.0737,0.197057
618.5558,0.194530
619.0379,0.192166
619.5200,0.189676
620.0021,0.186793
620.4843,0.183337
620.9664,0.179250
621.4485,0.174584
621.9306,0.169458
622.4127,0.164004
622.8948,0.158332
623.3770,0.152513
623.8591,0.146600
624.3412,0.140652
624.8233,0.134759
625.3054,0.129049
625.7875,0.123676
626.2697,0.118797
626.7518,0.114550
627.2339,0.111046
627.7160,0.108373
628.1981,0.106614
628.6802,0.105854
629.1624,0.106176
629.6445,0.107639
630.1266,0.110249
630.6087,0.113932
631.0908,0.118824
631.5729,0.124693
632.0551,0.130862
632.5372,0.136324
633.0193,0.139888
633.5014,0.140068
633.9835,0.134549
634.4656,0.125043
634.9478,0.113305
635.4299,0.101130
635.9120,0.090362
636.3941,0.082140
636.8762,0.076901
637.3583,0.074354
637.8405,0.073440
638.3226,0.072363
638.8047,0.069385
639.2868,0.066195
639.7689,0.062891
640.2510,0.059556
640.7332,0.056268
641.2153,0.053091
641.6974,0.050081
642.1795,0.047281
642.6616,0.044729
643.1437,0.042466
643.6259,0.040539
644.1080,0.039003
644.5901,0.037906
645.0722,0.037278
645.5543,0.037113
646.0364,0.037372
646.5186,0.037995
647.0007,0.038921
647.4828,0.040113
647.9649,0.041560
648.4470,0.043266
648.9291,0.045218
649.4113,0.047363
649.8934,0.049588
650.3755,0.051728
650.8576,0.053597
651.3397,0.055024
651.8218,0.055894
652.3040,0.056152
652.7861,0.055794
653.2682,0.054843
653.7503,0.053320
654.2324,0.051234
654.7145,0.048593
655.1967,0.045420
655.6788,0.041775
656.1609,0.037754
656.6430,0.033481
657.1251,0.029081
657.6072,0.024660
658.0894,0.020303
658.5715,0.016078
659.0536,0.012067
659.5357,0.008383
660.0178,0.005184
660.4999,0.002663
660.9821,0.001027
661.4642,0.000464
661.9463,0.001118
662.4284,0.003083
662.9105,0.006413
663.3926,0.011142
663.8748,0.017303
664.3569,0.024906
664.8390,0.033887
665.3211,0.043996
665.8032,0.054699
666.2853,0.065287
666.7675,0.075246
667.2496,0.084496
667.7317,0.093230
668.2138,0.101714
668.6959,0.110220
669.1780,0.119018
669.6602,0.128295
670.1423,0.138005
670.6244,0.147808
671.1065,0.157242
671.5886,0.166038
672.0707,0.174152
672.5529,0.181541
673.0350,0.188098
673.5171,0.193752
673.9992,0.198538
674.4813,0.202592
674.9634,0.206089
675.4456,0.209175
675.9277,0.211934
676.4098,0.214391
676.8919,0.216550
677.3740,0.218426
677.8561,0.220053
678.3383,0.221479
678.8204,0.222739
679.3025,0.223843
679.7846,0.224789
680.2667,0.225579
680.7488,0.226243
681.2310,0.226840
681.7131,0.227444
682.1952,0.228110
682.6773,0.228848
683.1594,0.229619
683.6415,0.230355
684.1237,0.230994
684.6058,0.231507
685.0879,0.231914
685.5700,0.232266
686.0521,0.232613
686.5342,0.232981
687.0164,0.233352
687.4985,0.233681
687.9806,0.233915
688.4627,0.234029
688.9448,0.234028
689.4269,0.233950
689.9091,0.233838
690.3912,0.233722
690.8733,0.233607
691.3554,0.233477
691.8375,0.233311
692.3196,0.233100
692.8018,0.232856
693.2839,0.232608
693.7660,0.232380
694.2481,0.232185
694.7302,0.232015
695.2123,0.231848
695.6945,0.231718
696.1766,0.231653
696.6587,0.231574
697.1408,0.231309
697.6229,0.230620
698.1050,0.229221
698.5872,0.226819
699.0693,0.223147
699.5514,0.218000
700.0335,0.211281
700.5156,0.203050
700.9977,0.193467
701.4799,0.182813
701.9620,0.171627
702.4441,0.160599
702.9262,0.150201
703.4083,0.140476
703.8904,0.131201
704.3726,0.122103
704.8547,0.112910
705.3368,0.103356
705.8189,0.093255
706.3010,0.082650
706.7831,0.071888
