wavenumber_cm1,absorbance
1087.0000,0.004003
1088.0000,0.004514
1089.0000,0.005675
1090.0000,0.007950
1091.0000,0.011198
1092.0000,0.015722
1093.0000,0.020382
1094.0000,0.024086
1095.0000,0.025841
1096.0000,0.024915
1097.0000,0.021706
1098.0000,0.017198
1099.0000,0.012251
1100.0000,0.007938
1101.0000,0.004799
1102.0000,0.003700
1103.0000,0.003290
1104.0000,0.003517
1105.0000,0.003783
1106.0000,0.003990
1107.0000,0.004438
1108.0000,0.005119
1109.0000,0.006045
1110.0000,0.007283
1111.0000,0.008681
1112.0000,0.010377
1113.0000,0.011960
1114.0000,0.014103
1115.0000,0.016085
1116.0000,0.018728
1117.0000,0.022924
1118.0000,0.029316
1119.0000,0.039426
1120.0000,0.052625
1121.0000,0.067158
1122.0000,0.082771
1123.0000,0.097313
1124.0000,0.106736
1125.0000,0.107129
1126.0000,0.098338
1127.0000,0.082936
1128.0000,0.064186
1129.0000,0.045876
1130.0000,0.029791
1131.0000,0.017627
1132.0000,0.011371
1133.0000,0.009895
1134.0000,0.010228
1135.0000,0.010259
1136.0000,0.009615
1137.0000,0.009105
1138.0000,0.008802
1139.0000,0.008613
1140.0000,0.008530
1141.0000,0.008449
1142.0000,0.008345
1143.0000,0.008170
1144.0000,0.008244
1145.0000,0.008316
1146.0000,0.008378
1147.0000,0.008425
1148.0000,0.008476
1149.0000,0.008537
1150.0000,0.008631
1151.0000,0.008697
1152.0000,0.008797
1153.0000,0.008946
1154.0000,0.009470
1155.0000,0.010055
1156.0000,0.010892
1157.0000,0.012028
1158.0000,0.013472
1159.0000,0.015153
1160.0000,0.016819
1161.0000,0.018259
1162.0000,0.019876
1163.0000,0.021622
1164.0000,0.024356
1165.0000,0.028700
1166.0000,0.035149
1167.0000,0.043896
1168.0000,0.055000
1169.0000,0.069204
1170.0000,0.084521
1171.0000,0.099463
1172.0000,0.111775
1173.0000,0.118670
1174.0000,0.120850
1175.0000,0.118507
1176.0000,0.113397
1177.0000,0.107759
1178.0000,0.104799
1179.0000,0.106087
1180.0000,0.113588
1181.0000,0.123580
1182.0000,0.125259
1183.0000,0.116944
1184.0000,0.100957
1185.0000,0.079249
1186.0000,0.055206
1187.0000,0.032355
1188.0000,0.014409
1189.0000,0.003454
1190.0000,0.002119
1191.0000,0.004668
1192.0000,0.004386
1193.0000,0.003800
1194.0000,0.003477
1195.0000,0.003473
1196.0000,0.003656
1197.0000,0.004039
1198.0000,0.004587
1199.0000,0.005230
1200.0000,0.006011
1201.0000,0.006931
1202.0000,0.007835
1203.0000,0.008877
1204.0000,0.009775
1205.0000,0.010458
1206.0000,0.010847
1207.0000,0.010885
1208.0000,0.010492
1209.0000,0.009728
