wavenumber_cm1,absorbance
2382.0000,0.007276
2386.0000,0.007413
2390.0000,0.007398
2394.0000,0.007420
2398.0000,0.007438
2402.0000,0.007331
2406.0000,0.007065
2410.0000,0.006780
2414.0000,0.006581
2418.0000,0.006373
2422.0000,0.006234
2426.0000,0.006143
2430.0000,0.006278
2434.0000,0.006945
2438.0000,0.007848
2442.0000,0.008857
2446.0000,0.010004
2450.0000,0.011159
2454.0000,0.012164
2458.0000,0.012888
2462.0000,0.013188
2466.0000,0.013104
2470.0000,0.012628
2474.0000,0.011966
2478.0000,0.011129
2482.0000,0.010306
2486.0000,0.009674
2490.0000,0.009178
2494.0000,0.008765
2498.0000,0.008613
2502.0000,0.008599
2506.0000,0.008560
2510.0000,0.008323
2514.0000,0.008182
2518.0000,0.008154
2522.0000,0.008136
2526.0000,0.008078
2530.0000,0.007805
2534.0000,0.007453
2538.0000,0.007230
2542.0000,0.007034
2546.0000,0.006711
2550.0000,0.006366
2554.0000,0.006097
2558.0000,0.005867
2562.0000,0.005683
2566.0000,0.005560
2570.0000,0.005369
2574.0000,0.005178
2578.0000,0.005175
2582.0000,0.005298
2586.0000,0.005416
2590.0000,0.005476
2594.0000,0.005357
2598.0000,0.005039
2602.0000,0.004613
2606.0000,0.004156
2610.0000,0.003635
2614.0000,0.003056
2618.0000,0.002791
2622.0000,0.002786
2626.0000,0.002866
2630.0000,0.002988
2634.0000,0.003051
2638.0000,0.003058
2642.0000,0.003013
2646.0000,0.002923
2650.0000,0.002784
2654.0000,0.002626
2658.0000,0.002602
2662.0000,0.002648
2666.0000,0.002678
2670.0000,0.002630
2674.0000,0.002554
2678.0000,0.002438
2682.0000,0.002162
2686.0000,0.001862
2690.0000,0.001748
2694.0000,0.001829
2698.0000,0.002115
2702.0000,0.002616
2706.0000,0.003238
2710.0000,0.003763
2714.0000,0.004133
2718.0000,0.004117
2722.0000,0.003655
2726.0000,0.003083
2730.0000,0.002632
2734.0000,0.002207
2738.0000,0.001839
2742.0000,0.001799
2746.0000,0.001995
2750.0000,0.002153
2754.0000,0.002277
2758.0000,0.002423
2762.0000,0.002543
2766.0000,0.002657
2770.0000,0.002760
2774.0000,0.002550
2778.0000,0.002124
2782.0000,0.001868
2786.0000,0.001675
2790.0000,0.001375
2794.0000,0.001035
2798.0000,0.000893
2802.0000,0.000929
2806.0000,0.001052
2810.0000,0.001139
2814.0000,0.000949
2818.0000,0.000711
2822.0000,0.000747
2826.0000,0.000890
2830.0000,0.000868
2834.0000,0.000692
2838.0000,0.000639
2842.0000,0.000697
2846.0000,0.000736
2850.0000,0.000656
2854.0000,0.000406
2858.0000,0.000206
2862.0000,0.000281
2866.0000,0.000475
2870.0000,0.000587
2874.0000,0.000611
2878.0000,0.000721
2882.0000,0.000766
2886.0000,0.000682
2890.0000,0.000467
2894.0000,0.000149
2898.0000,0.000000
2902.0000,0.000061
2906.0000,0.000234
2910.0000,0.000489
2914.0000,0.000716
2918.0000,0.000990
2922.0000,0.001306
2926.0000,0.001600
2930.0000,0.001750
2934.0000,0.001823
2938.0000,0.001988
2942.0000,0.002155
2946.0000,0.002365
2950.0000,0.002737
2954.0000,0.003193
2958.0000,0.003590
2962.0000,0.003961
2966.0000,0.004127
2970.0000,0.004066
2974.0000,0.003945
2978.0000,0.003911
2982.0000,0.004126
2986.0000,0.004561
2990.0000,0.005268
2994.0000,0.006302
2998.0000,0.007647
3002.0000,0.009270
3006.0000,0.011425
3010.0000,0.014625
3014.0000,0.018949
3018.0000,0.024639
3022.0000,0.032173
3026.0000,0.041491
3030.0000,0.052530
3034.0000,0.064978
3038.0000,0.078470
3042.0000,0.092418
3046.0000,0.105773
3050.0000,0.117388
3054.0000,0.126057
3058.0000,0.131211
3062.0000,0.132701
3066.0000,0.129919
3070.0000,0.123128
3074.0000,0.113472
3078.0000,0.102204
3082.0000,0.090437
3086.0000,0.078629
3090.0000,0.067271
3094.0000,0.056987
3098.0000,0.048120
3102.0000,0.040441
3106.0000,0.033422
3110.0000,0.027091
3114.0000,0.021815
3118.0000,0.017409
3122.0000,0.013752
3126.0000,0.010846
3130.0000,0.008416
3134.0000,0.006437
3138.0000,0.004943
3142.0000,0.003741
3146.0000,0.002784
3150.0000,0.002095
3154.0000,0.001691
3158.0000,0.001365
3162.0000,0.001174
3166.0000,0.001256
3170.0000,0.001428
3174.0000,0.001580
3178.0000,0.001666
3182.0000,0.001792
3186.0000,0.002004
3190.0000,0.002074
3194.0000,0.001869
3198.0000,0.001496
3202.0000,0.001342
3206.0000,0.001332
3210.0000,0.001311
3214.0000,0.001326
3218.0000,0.001420
3222.0000,0.001622
3226.0000,0.001764
3230.0000,0.001678
3234.0000,0.001517
3238.0000,0.001294
3242.0000,0.001187
3246.0000,0.001124
3250.0000,0.001083
3254.0000,0.001319
3258.0000,0.001685
3262.0000,0.001995
3266.0000,0.002376
3270.0000,0.002960
3274.0000,0.003582
3278.0000,0.004048
3282.0000,0.004434
3286.0000,0.004617
3290.0000,0.004653
3294.0000,0.004578
3298.0000,0.004109
3302.0000,0.003419
3306.0000,0.002769
3310.0000,0.002053
3314.0000,0.001411
3318.0000,0.001037
3322.0000,0.000769
3326.0000,0.000407
3330.0000,0.000295
3334.0000,0.000507
3338.0000,0.000781
3342.0000,0.001065
3346.0000,0.001280
3350.0000,0.001504
3354.0000,0.001857
3358.0000,0.002001
3362.0000,0.001813
3366.0000,0.001598
3370.0000,0.001522
3374.0000,0.001513
3378.0000,0.001422
3382.0000,0.001236
3386.0000,0.001139
3390.0000,0.001355
3394.0000,0.001654
3398.0000,0.001631
3402.0000,0.001558
3406.0000,0.001882
3410.0000,0.002344
3414.0000,0.002584
3418.0000,0.002948
3422.0000,0.003484
3426.0000,0.004189
3430.0000,0.005170
3434.0000,0.006272
3438.0000,0.007287
3442.0000,0.008250
3446.0000,0.009311
3450.0000,0.010322
3454.0000,0.011079
3458.0000,0.011873
3462.0000,0.012502
3466.0000,0.012973
3470.0000,0.013490
3474.0000,0.013884
3478.0000,0.014027
3482.0000,0.013873
3486.0000,0.013654
3490.0000,0.013292
3494.0000,0.012694
3498.0000,0.011811
3502.0000,0.010700
3506.0000,0.009540
3510.0000,0.008555
3514.0000,0.007727
3518.0000,0.006951
3522.0000,0.006409
3526.0000,0.006336
3530.0000,0.006619
3534.0000,0.006870
3538.0000,0.007023
3542.0000,0.007516
3546.0000,0.008421
3550.0000,0.009731
3554.0000,0.011353
3558.0000,0.013515
3562.0000,0.017174
3566.0000,0.024815
3570.0000,0.040309
3574.0000,0.068169
3578.0000,0.112976
3582.0000,0.176708
3586.0000,0.253937
3590.0000,0.335760
3594.0000,0.412619
3598.0000,0.472350
3602.0000,0.505348
3606.0000,0.504221
3610.0000,0.467564
3614.0000,0.403626
3618.0000,0.326492
3622.0000,0.250048
3626.0000,0.184073
3630.0000,0.137244
3634.0000,0.116055
3638.0000,0.121310
3642.0000,0.149198
3646.0000,0.187731
3650.0000,0.224480
3654.0000,0.254714
3658.0000,0.276893
3662.0000,0.285544
3666.0000,0.276108
3670.0000,0.248979
3674.0000,0.209297
3678.0000,0.164573
3682.0000,0.120602
3686.0000,0.080160
3690.0000,0.045648
3694.0000,0.022003
3698.0000,0.010921
3702.0000,0.007074
3706.0000,0.005940
3710.0000,0.005563
3714.0000,0.005207
3718.0000,0.004923
3722.0000,0.004794
3726.0000,0.004591
3730.0000,0.004197
3734.0000,0.004070
3738.0000,0.004211
3742.0000,0.004121
3746.0000,0.003632
3750.0000,0.002760
3754.0000,0.002031
3758.0000,0.001701
3762.0000,0.001421
3766.0000,0.001043
3770.0000,0.000878
3774.0000,0.000994
3778.0000,0.001220
3782.0000,0.001504
3786.0000,0.001645
3790.0000,0.001663
3794.0000,0.001858
3798.0000,0.002062
3802.0000,0.002014
3806.0000,0.001928
3810.0000,0.002012
3814.0000,0.001973
3818.0000,0.001803
3822.0000,0.001796
3826.0000,0.001849
3830.0000,0.001831
3834.0000,0.001812
3838.0000,0.001791
3842.0000,0.001769
3846.0000,0.001745
