wavenumber_cm1,absorbance
1486.0000,0.072838
1490.0000,0.069185
1494.0000,0.067273
1498.0000,0.064838
1502.0000,0.063696
1506.0000,0.065480
1510.0000,0.068232
1514.0000,0.070058
1518.0000,0.069526
1522.0000,0.066659
1526.0000,0.062390
1530.0000,0.058127
1534.0000,0.056050
1538.0000,0.057072
1542.0000,0.059937
1546.0000,0.068410
1550.0000,0.079563
1554.0000,0.091029
1558.0000,0.098474
1562.0000,0.101646
1566.0000,0.101771
1570.0000,0.097977
1574.0000,0.090208
1578.0000,0.080520
1582.0000,0.069431
1586.0000,0.060660
1590.0000,0.053338
1594.0000,0.049787
1598.0000,0.048259
1602.0000,0.050892
1606.0000,0.055292
1610.0000,0.061054
1614.0000,0.065306
1618.0000,0.066823
1622.0000,0.063526
1626.0000,0.056227
1630.0000,0.046656
1634.0000,0.038360
1638.0000,0.031391
1642.0000,0.028253
1646.0000,0.026445
1650.0000,0.027879
1654.0000,0.030403
1658.0000,0.032675
1662.0000,0.033700
1666.0000,0.033383
1670.0000,0.034350
1674.0000,0.036938
1678.0000,0.040406
1682.0000,0.044813
1686.0000,0.049086
1690.0000,0.052033
1694.0000,0.053257
1698.0000,0.051184
1702.0000,0.046862
1706.0000,0.040298
1710.0000,0.034251
1714.0000,0.028015
1718.0000,0.022217
1722.0000,0.017769
1726.0000,0.015914
1730.0000,0.015159
1734.0000,0.015693
1738.0000,0.017896
1742.0000,0.020669
1746.0000,0.023619
1750.0000,0.026711
1754.0000,0.028879
1758.0000,0.029435
1762.0000,0.028816
1766.0000,0.027110
1770.0000,0.024990
1774.0000,0.022621
1778.0000,0.021661
1782.0000,0.020664
1786.0000,0.020245
1790.0000,0.020654
1794.0000,0.020856
1798.0000,0.019879
1802.0000,0.017907
1806.0000,0.015247
1810.0000,0.012579
1814.0000,0.010113
1818.0000,0.008700
1822.0000,0.008664
1826.0000,0.009407
1830.0000,0.011258
1834.0000,0.013246
1838.0000,0.015036
1842.0000,0.016462
1846.0000,0.017441
1850.0000,0.017940
1854.0000,0.018603
1858.0000,0.020064
1862.0000,0.022019
1866.0000,0.023849
1870.0000,0.025753
1874.0000,0.027368
1878.0000,0.027958
1882.0000,0.027002
1886.0000,0.024962
1890.0000,0.022768
1894.0000,0.021822
1898.0000,0.021987
1902.0000,0.023126
1906.0000,0.024670
1910.0000,0.026768
1914.0000,0.028158
1918.0000,0.027221
1922.0000,0.024281
1926.0000,0.019813
1930.0000,0.015237
1934.0000,0.011244
1938.0000,0.008034
1942.0000,0.006161
1946.0000,0.005320
1950.0000,0.005648
1954.0000,0.006286
1958.0000,0.006514
1962.0000,0.006586
1966.0000,0.006269
1970.0000,0.006000
1974.0000,0.005640
1978.0000,0.005511
1982.0000,0.005945
1986.0000,0.006909
1990.0000,0.008011
1994.0000,0.009975
1998.0000,0.012185
2002.0000,0.014288
2006.0000,0.015925
2010.0000,0.017145
2014.0000,0.017694
2018.0000,0.017852
2022.0000,0.017773
2026.0000,0.017352
2030.0000,0.016811
2034.0000,0.016719
2038.0000,0.016543
2042.0000,0.016461
2046.0000,0.016314
2050.0000,0.016192
2054.0000,0.016119
2058.0000,0.016083
2062.0000,0.016125
2066.0000,0.016240
2070.0000,0.016426
2074.0000,0.016598
2078.0000,0.016725
2082.0000,0.016897
2086.0000,0.016927
2090.0000,0.016891
2094.0000,0.016896
2098.0000,0.016944
2102.0000,0.017179
2106.0000,0.017415
2110.0000,0.017695
2114.0000,0.018116
2118.0000,0.018531
2122.0000,0.018869
2126.0000,0.019147
2130.0000,0.019249
2134.0000,0.019249
2138.0000,0.019200
2142.0000,0.019177
2146.0000,0.019022
2150.0000,0.019000
2154.0000,0.019044
2158.0000,0.019090
2162.0000,0.019105
2166.0000,0.019125
2170.0000,0.019059
2174.0000,0.018812
2178.0000,0.018542
2182.0000,0.018189
2186.0000,0.017783
2190.0000,0.017476
2194.0000,0.017273
2198.0000,0.017216
2202.0000,0.017417
2206.0000,0.017769
2210.0000,0.018276
2214.0000,0.018769
2218.0000,0.019299
2222.0000,0.019738
2226.0000,0.020065
2230.0000,0.020328
2234.0000,0.020440
2238.0000,0.020440
2242.0000,0.020346
2246.0000,0.020091
2250.0000,0.019828
2254.0000,0.019495
2258.0000,0.019117
2262.0000,0.018737
2266.0000,0.018299
2270.0000,0.017783
2274.0000,0.017145
2278.0000,0.016392
2282.0000,0.015288
2286.0000,0.014063
2290.0000,0.012825
2294.0000,0.010887
2298.0000,0.009090
2302.0000,0.007631
2306.0000,0.006161
2310.0000,0.005229
2314.0000,0.004593
2318.0000,0.004667
2322.0000,0.005177
2326.0000,0.006838
2330.0000,0.008287
2334.0000,0.008455
2338.0000,0.008188
2342.0000,0.007688
2346.0000,0.007507
2350.0000,0.007689
2354.0000,0.007782
2358.0000,0.008405
2362.0000,0.009185
2366.0000,0.010226
2370.0000,0.010533
2374.0000,0.010406
2378.0000,0.010442
2382.0000,0.011207
2386.0000,0.012977
2390.0000,0.014903
2394.0000,0.016672
2398.0000,0.018148
2402.0000,0.018950
2406.0000,0.018980
2410.0000,0.018719
2414.0000,0.018292
2418.0000,0.017845
2422.0000,0.017452
2426.0000,0.017124
2430.0000,0.016927
2434.0000,0.016779
2438.0000,0.016825
2442.0000,0.017043
2446.0000,0.017441
2450.0000,0.018104
2454.0000,0.018938
2458.0000,0.020167
2462.0000,0.021730
2466.0000,0.023471
2470.0000,0.025227
2474.0000,0.026973
2478.0000,0.028567
2482.0000,0.029632
2486.0000,0.030034
2490.0000,0.029830
2494.0000,0.029098
2498.0000,0.028074
2502.0000,0.026623
2506.0000,0.025024
2510.0000,0.023489
2514.0000,0.022295
2518.0000,0.021350
2522.0000,0.020547
2526.0000,0.019907
2530.0000,0.019550
2534.0000,0.019365
2538.0000,0.019256
2542.0000,0.019110
2546.0000,0.019081
2550.0000,0.019151
2554.0000,0.019216
2558.0000,0.019183
2562.0000,0.019045
2566.0000,0.018966
2570.0000,0.018986
2574.0000,0.019176
2578.0000,0.019641
2582.0000,0.020329
2586.0000,0.021241
2590.0000,0.022166
2594.0000,0.022866
2598.0000,0.023114
2602.0000,0.022815
2606.0000,0.022086
2610.0000,0.021008
2614.0000,0.019775
2618.0000,0.018628
2622.0000,0.017741
2626.0000,0.017342
2630.0000,0.017362
2634.0000,0.017889
2638.0000,0.018651
2642.0000,0.018944
2646.0000,0.018670
2650.0000,0.017917
2654.0000,0.016781
2658.0000,0.015495
2662.0000,0.014327
2666.0000,0.013334
2670.0000,0.012554
2674.0000,0.012162
2678.0000,0.011839
2682.0000,0.011097
2686.0000,0.010265
2690.0000,0.009460
2694.0000,0.008807
2698.0000,0.008367
2702.0000,0.008156
2706.0000,0.008204
2710.0000,0.008326
2714.0000,0.008574
2718.0000,0.008874
2722.0000,0.009082
2726.0000,0.009199
2730.0000,0.009070
2734.0000,0.008779
2738.0000,0.008208
2742.0000,0.007473
2746.0000,0.006706
2750.0000,0.005822
2754.0000,0.005069
2758.0000,0.004484
2762.0000,0.004114
2766.0000,0.003719
2770.0000,0.003531
2774.0000,0.003452
2778.0000,0.003446
2782.0000,0.003578
2786.0000,0.003781
2790.0000,0.004056
2794.0000,0.004391
2798.0000,0.004710
2802.0000,0.005111
2806.0000,0.005335
2810.0000,0.005481
2814.0000,0.005567
2818.0000,0.005563
2822.0000,0.005586
2826.0000,0.005604
2830.0000,0.005764
2834.0000,0.006011
2838.0000,0.006317
2842.0000,0.006637
2846.0000,0.007167
2850.0000,0.007777
2854.0000,0.008646
2858.0000,0.009612
2862.0000,0.010669
2866.0000,0.011488
2870.0000,0.012260
2874.0000,0.012689
2878.0000,0.012702
2882.0000,0.012369
2886.0000,0.012257
2890.0000,0.012187
2894.0000,0.012397
2898.0000,0.012975
2902.0000,0.013742
2906.0000,0.014462
2910.0000,0.015302
2914.0000,0.016178
2918.0000,0.016960
2922.0000,0.017857
2926.0000,0.018664
2930.0000,0.019498
2934.0000,0.020171
2938.0000,0.020765
2942.0000,0.021343
2946.0000,0.021703
2950.0000,0.022169
2954.0000,0.022795
2958.0000,0.023533
2962.0000,0.024353
2966.0000,0.024851
2970.0000,0.024880
2974.0000,0.024199
2978.0000,0.023106
2982.0000,0.021753
2986.0000,0.020247
2990.0000,0.019477
2994.0000,0.019991
2998.0000,0.022669
3002.0000,0.027754
3006.0000,0.035328
3010.0000,0.045138
3014.0000,0.057119
3018.0000,0.072014
3022.0000,0.089486
3026.0000,0.108624
3030.0000,0.126904
3034.0000,0.143375
3038.0000,0.160399
3042.0000,0.181391
3046.0000,0.208041
3050.0000,0.238168
3054.0000,0.269425
3058.0000,0.301796
3062.0000,0.333081
3066.0000,0.355231
3070.0000,0.356015
3074.0000,0.336497
3078.0000,0.303978
3082.0000,0.265027
3086.0000,0.222965
3090.0000,0.180158
3094.0000,0.141092
3098.0000,0.110693
3102.0000,0.090177
3106.0000,0.074733
3110.0000,0.060285
3114.0000,0.050959
3118.0000,0.048274
3122.0000,0.050188
3126.0000,0.053969
3130.0000,0.058001
3134.0000,0.061161
3138.0000,0.061239
3142.0000,0.056873
3146.0000,0.048593
3150.0000,0.038522
3154.0000,0.028205
3158.0000,0.018824
3162.0000,0.011221
3166.0000,0.006050
3170.0000,0.003518
3174.0000,0.003328
3178.0000,0.003923
3182.0000,0.004203
3186.0000,0.004233
3190.0000,0.004314
3194.0000,0.004378
3198.0000,0.004380
3202.0000,0.004232
3206.0000,0.004154
3210.0000,0.004128
3214.0000,0.004230
3218.0000,0.004392
3222.0000,0.004526
3226.0000,0.004750
3230.0000,0.005013
3234.0000,0.005194
3238.0000,0.005348
3242.0000,0.005103
3246.0000,0.004898
3250.0000,0.004605
3254.0000,0.004226
3258.0000,0.003912
3262.0000,0.003753
3266.0000,0.003721
3270.0000,0.003643
3274.0000,0.003540
3278.0000,0.003592
3282.0000,0.003536
3286.0000,0.003680
3290.0000,0.003735
3294.0000,0.003802
3298.0000,0.004089
3302.0000,0.004459
3306.0000,0.004691
3310.0000,0.004785
3314.0000,0.004748
3318.0000,0.004857
3322.0000,0.005043
3326.0000,0.005028
3330.0000,0.004964
3334.0000,0.004890
3338.0000,0.004809
3342.0000,0.004862
3346.0000,0.004762
3350.0000,0.004798
3354.0000,0.004958
3358.0000,0.005187
3362.0000,0.005424
3366.0000,0.005307
3370.0000,0.005325
3374.0000,0.005283
3378.0000,0.005233
3382.0000,0.005252
3386.0000,0.005292
3390.0000,0.005422
3394.0000,0.005746
3398.0000,0.005945
3402.0000,0.006196
3406.0000,0.006118
3410.0000,0.006334
3414.0000,0.006800
3418.0000,0.007281
3422.0000,0.008027
3426.0000,0.008933
3430.0000,0.010107
3434.0000,0.011420
3438.0000,0.013397
3442.0000,0.015795
3446.0000,0.018726
3450.0000,0.022683
3454.0000,0.027297
3458.0000,0.032286
3462.0000,0.038026
3466.0000,0.044632
3470.0000,0.053092
3474.0000,0.066014
3478.0000,0.083091
3482.0000,0.100881
3486.0000,0.119774
3490.0000,0.143253
3494.0000,0.174645
3498.0000,0.223211
3502.0000,0.286879
3506.0000,0.345381
3510.0000,0.394483
3514.0000,0.444792
3518.0000,0.479197
3522.0000,0.477668
3526.0000,0.438766
3530.0000,0.370747
3534.0000,0.288030
3538.0000,0.210483
3542.0000,0.139213
3546.0000,0.072979
3550.0000,0.025093
3554.0000,0.007755
3558.0000,0.005555
3562.0000,0.006958
3566.0000,0.011793
3570.0000,0.016894
3574.0000,0.021364
3578.0000,0.025085
3582.0000,0.025341
3586.0000,0.025496
3590.0000,0.022472
3594.0000,0.017445
3598.0000,0.012316
3602.0000,0.009097
3606.0000,0.007604
3610.0000,0.007388
3614.0000,0.007941
3618.0000,0.007316
3622.0000,0.007062
3626.0000,0.007711
3630.0000,0.008847
3634.0000,0.010683
3638.0000,0.011496
3642.0000,0.013022
3646.0000,0.012646
3650.0000,0.013288
3654.0000,0.012987
3658.0000,0.012787
3662.0000,0.012926
3666.0000,0.011877
3670.0000,0.011122
3674.0000,0.011853
3678.0000,0.011251
3682.0000,0.010509
3686.0000,0.009080
3690.0000,0.008405
3694.0000,0.008279
3698.0000,0.009240
3702.0000,0.009107
3706.0000,0.008587
3710.0000,0.007875
3714.0000,0.007606
3718.0000,0.008705
3722.0000,0.009138
3726.0000,0.009518
3730.0000,0.010080
3734.0000,0.012982
3738.0000,0.014701
3742.0000,0.014676
3746.0000,0.013654
3750.0000,0.011441
3754.0000,0.009514
3758.0000,0.008830
3762.0000,0.007206
3766.0000,0.006115
3770.0000,0.006168
3774.0000,0.007902
3778.0000,0.008716
3782.0000,0.009416
3786.0000,0.011177
3790.0000,0.012959
3794.0000,0.014389
3798.0000,0.014246
3802.0000,0.015364
3806.0000,0.016319
3810.0000,0.016382
3814.0000,0.015406
3818.0000,0.014515
3822.0000,0.015286
3826.0000,0.017129
3830.0000,0.016749
3834.0000,0.015152
3838.0000,0.016937
3842.0000,0.018845
3846.0000,0.019563
3850.0000,0.019974
3854.0000,0.020193
3858.0000,0.020432
3862.0000,0.021290
3866.0000,0.021147
3870.0000,0.019623
3874.0000,0.019112
3878.0000,0.021590
3882.0000,0.021415
3886.0000,0.022432
3890.0000,0.023169
3894.0000,0.022735
3898.0000,0.021771
3902.0000,0.021106
3906.0000,0.020636
3910.0000,0.020268
3914.0000,0.020567
3918.0000,0.020454
3922.0000,0.020817
3926.0000,0.022371
3930.0000,0.022841
3934.0000,0.022245
3938.0000,0.021905
3942.0000,0.021645
3946.0000,0.021557
3950.0000,0.021454
3954.0000,0.021319
3958.0000,0.021151
3962.0000,0.020950
3966.0000,0.020717
